,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
187,"""2765 N Scottsdale Rd, Ste 105""","""{'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BikeParking': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'True', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': True, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'NoiseLevel': ""'average'""}""","""MhnihE0alud0ereVInSt8Q""","""Chinese, Restaurants""","""Scottsdale""","""{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:30'}""",1,33.478753999999995,-111.925484,"""Yummy Yummy Chinese Restaurant""","""85257""",188,3.0,"""AZ"""
188,"""145 Richmond Street W""","""{'RestaurantsPriceRange2': '3', 'WiFi': ""'free'"", 'DogsAllowed': 'False'}""","""i6hWP3si97eKQl_JyK8L3w""","""Hotels, Event Planning & Services, Hotels & Travel""","""Toronto""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,43.6496117,-79.3854472,"""Hilton Toronto""","""M5H 2L2""",131,3.5,"""ON"""
189,"""612 Allegheny River Blvd""","""{'BikeParking': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}""","""wht5FaGi7r86WKW7-VX2lQ""","""Food, Specialty Food, Health Markets""","""Oakmont""","""{'Monday': '10:0-20:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '11:0-11:15'}""",1,40.51943970000001,-79.8423011,"""Today's Market""","""15139""",5,4.5,"""PA"""
190,"""523 Mount Pleasant Road""","""{'NoiseLevel': ""u'quiet'"", 'RestaurantsReservations': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""u'no'"", 'Alcohol': ""u'full_bar'"", 'OutdoorSeating': 'True', 'RestaurantsAttire': ""u'casual'""}""","""111d13yLgIdqvpZekgVnbQ""","""Restaurants, Caterers, Italian, Event Planning & Services""","""Toronto""","""{'Tuesday': '17:0-22:0', 'Wednesday': '17:0-22:0', 'Thursday': '12:0-22:0', 'Friday': '12:0-22:0', 'Saturday': '17:0-22:0'}""",0,43.7021058,-79.38747109999998,"""Pallucci""","""M4S 2M4""",5,3.0,"""ON"""
191,"""7588 Tyler Blvd""","""{'BusinessAcceptsCreditCards': 'True'}""","""EXr-oKAbgON2bYNinu6cyQ""","""Auto Customization, Auto Parts & Supplies, Auto Glass Services, Auto Repair, Automotive, Body Shops""","""Mentor""","""{'Monday': '8:0-17:30', 'Tuesday': '8:0-17:30', 'Wednesday': '8:0-17:30', 'Thursday': '8:0-17:30', 'Friday': '8:0-17:30'}""",1,41.66760120000001,-81.3708126,"""D&S Automotive Collision & Restyling""","""44060""",4,5.0,"""OH"""
192,"""5710 Simmons St, Ste 101, Luxe Salon Studios""","""{'BikeParking': 'True', 'RestaurantsPriceRange2': '1', 'WheelchairAccessible': 'True', 'HairSpecializesIn': ""{'straightperms': True, 'coloring': True, 'extensions': False, 'africanamerican': False, 'curly': True, 'kids': True, 'perms': True, 'asian': True}"", 'BusinessAcceptsCreditCards': 'False', 'ByAppointmentOnly': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""zTIna6imZC9Ij5JWgHL9jw""","""Hair Salons, Hair Stylists, Beauty & Spas""","""North Las Vegas""","""{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:30-8:0'}""",1,36.264034,-115.179273,"""Hair Design By Mary Ann""","""89031""",23,4.0,"""NV"""
193,"""29225 Euclid Ave""","""nan""","""kvM34AeKBJoQn3FJfGXWhw""","""Education, Specialty Schools, Cooking Schools""","""Wickliffe""","""{'Monday': '10:0-17:30', 'Tuesday': '10:0-17:30', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-14:0'}""",1,41.60578710000001,-81.47539909999998,"""Marlene's Baker Supply""","""44092""",5,4.5,"""OH"""
194,"""5411 rue Beaubien E""","""{'ByAppointmentOnly': 'True'}""","""cBQDYO0dIpG6--I3DMiWoQ""","""Hair Removal, Beauty & Spas, Shopping, Laser Hair Removal, Cosmetics & Beauty Supply""","""Montréal""","""{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-18:0'}""",1,45.575935,-73.568558,"""Secrets de Femme""","""H1T 1W7""",3,1.0,"""QC"""
195,"""2704 S Highland Ave""","""{'BusinessAcceptsCreditCards': 'True'}""","""1Oa6PpE1MYDT8OLRm8SBig""","""Body Shops, Automotive, Auto Repair""","""Las Vegas""","""nan""",1,36.146651,-115.166948,"""Vic's Auto Repair""","""89109""",6,4.5,"""NV"""
196,"""365 Jane Street""","""{'Caters': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}""","""6aOnrzf15RMqFNOQ-_ElIA""","""Chocolatiers & Shops, Specialty Food, Ice Cream & Frozen Yogurt, Desserts, Food""","""Toronto""","""{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '12:0-17:0'}""",1,43.6575995,-79.48768340000002,"""COCO Crafted Organic Chocolate""","""M6S 2E2""",15,5.0,"""ON"""
197,"""6185 W Chandler Blvd""","""{'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': True, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsDelivery': 'False', 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'BusinessAcceptsCreditCards': 'False', 'NoiseLevel': ""u'average'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'GoodForKids': 'False', 'WiFi': ""u'no'""}""","""FDEm-c3NAXnTVtl-hgzAhA""","""Burgers, Restaurants""","""Chandler""","""{'Monday': '11:0-20:30', 'Tuesday': '11:0-20:30', 'Wednesday': '11:0-20:30', 'Thursday': '11:0-20:30', 'Friday': '11:0-20:30', 'Saturday': '11:0-20:30', 'Sunday': '11:0-15:30'}""",0,33.3047634,-111.948079,"""Heart Attack Grill""","""85226""",104,3.0,"""AZ"""
198,"""360 E Tropicana Ave""","""nan""","""4n81G-pmC3rfhmaPsbwYKg""","""Bars, Sports Bars, Nightlife, Beer, Wine & Spirits, Restaurants, Food, American (Traditional)""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",1,36.1020497898,-115.1562883,"""Vince Neil's Tatuado | Eat, Drink, Party""","""89169""",3,4.5,"""NV"""
199,"""955 W Chandler Blvd, Ste 9""","""{'BusinessAcceptsCreditCards': 'True'}""","""o5TylXKBuAK6cOIWQm3S2g""","""Automotive, Windshield Installation & Repair, Car Window Tinting, Auto Glass Services""","""Chandler""","""{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}""",1,33.30566339999999,-111.8585121,"""Auto Glass 2020""","""85225""",13,4.0,"""AZ"""
200,"""2421 S Stoughton Rd""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'False', 'WiFi': ""'free'"", 'RestaurantsTakeOut': 'True', 'RestaurantsAttire': ""'casual'"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}""","""y-1sMhUMubrHWdIW4FaE8w""","""Fast Food, Sandwiches, Restaurants, Burgers""","""Madison""","""{'Monday': '7:0-0:0', 'Tuesday': '7:0-0:0', 'Wednesday': '7:0-0:0', 'Thursday': '7:0-0:0', 'Friday': '7:0-0:0', 'Saturday': '7:0-0:0', 'Sunday': '7:0-0:0'}""",1,43.062872,-89.308293,"""Wendy's""","""53716""",7,2.5,"""WI"""
201,"""3475 William Penn Hwy""","""{'BusinessAcceptsCreditCards': 'True'}""","""Fw9BOyUhk5Ldslh0taa7kg""","""Automotive, Auto Repair, Tires, Auto Parts & Supplies""","""Pittsburgh""","""{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '9:0-18:0'}""",1,40.4311799387,-79.80626104689999,"""Pep Boys""","""15235""",14,3.5,"""PA"""
202,"""14424 N 32nd St""","""{'BusinessAcceptsCreditCards': 'True'}""","""RGvf3iTT3NUD1GvjzgNfLw""","""Venues & Event Spaces, Event Planning & Services""","""Phoenix""","""nan""",0,33.6176958,-112.0149885,"""The Phoenix Lodge""","""85032""",3,4.5,"""AZ"""
203,"""5450 W Glenn Dr""","""nan""","""pSdi9Z4QkKBN6aWwFnLC0A""","""Pet Sitting, Pet Groomers, Veterinarians, Pet Services, Pets""","""Glendale""","""{'Monday': '7:0-19:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '8:0-15:0'}""",1,33.5400963,-112.1767706,"""Glenn Animal Care Hospital""","""85301""",7,4.5,"""AZ"""
204,"""580 boulevard Saint-Martin Ouest""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'OutdoorSeating': 'True', 'Alcohol': ""'full_bar'"", 'GoodForKids': 'True', 'NoiseLevel': ""u'very_loud'"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'RestaurantsAttire': ""'casual'"", 'Caters': 'False', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BikeParking': 'False'}""","""v8zKjH1o_qAI4SBd3na7gg""","""Restaurants, Canadian (New)""","""Laval""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '8:0-22:0'}""",1,45.575190023299996,-73.7133273778,"""Barbie's""","""H7M 3Y2""",13,3.0,"""QC"""
205,"""2011 E Cactus Rd""","""{'BusinessAcceptsCreditCards': 'True'}""","""Q_jcNwx1MiN8SceiSMweNQ""","""Automotive, Car Wash""","""Phoenix""","""{'Monday': '0:0-0:0', 'Tuesday': '7:0-19:0', 'Wednesday': '7:0-18:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '7:0-19:0', 'Sunday': '7:0-19:0'}""",1,33.596335,-112.036452,"""Quick Quack Car Wash - Cactus""","""85022""",28,2.5,"""AZ"""
206,"""3500 Las Vegas Blvd S, Ste E11""","""{'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BusinessParking': ""{'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': True}"", 'GoodForKids': 'True'}""","""PWjgwphd2prhtqTPWwLbXw""","""Sandwiches, Restaurants, Delis, Desserts, Food""","""Las Vegas""","""{'Monday': '6:30-3:30', 'Tuesday': '6:30-3:30', 'Wednesday': '6:30-3:30', 'Thursday': '6:30-3:30', 'Friday': '6:30-6:30', 'Saturday': '6:30-6:30', 'Sunday': '6:30-3:30'}""",0,36.11732670000001,-115.1765011,"""Stage Deli Of Las Vegas""","""89109""",28,3.5,"""NV"""
207,"""3210 17 Avenue SE""","""{'Caters': 'False', 'HasTV': 'False', 'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'False', 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsAttire': ""u'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2', 'BikeParking': 'False'}""","""aGdyRoDCn6Z9_j2vIvnKNw""","""Breakfast & Brunch, Diners, Restaurants, Coffee & Tea, Food""","""Calgary""","""{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}""",1,51.038174700000006,-113.9892355,"""Phil's Restaurants""","""T2A 0P9""",3,3.5,"""AB"""
208,"""843 Kipling Avenue""","""{'HasTV': 'False', 'NoiseLevel': ""u'average'"", 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'False', 'Caters': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'WiFi': ""'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsPriceRange2': '2'}""","""rVBPQdeayMYht4Uv_FOLHg""","""Burgers, Food, Restaurants""","""Toronto""","""nan""",0,43.6332914,-79.5317683,"""Gourmet Burger Company""","""M8Z 5G9""",13,3.0,"""ON"""
209,"""600 Clairton Blvd""","""{'BusinessAcceptsCreditCards': 'True'}""","""qUraZNprg0Vk4PmjaPQREQ""","""Auto Repair, Car Dealers, Body Shops, Automotive""","""Pittsburgh""","""{'Monday': '7:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-17:0'}""",1,40.3335289,-79.94436520000002,"""Ron Lewis Chrysler Dodge Jeep Ram Pleasant Hills""","""15236""",17,2.0,"""PA"""
210,"""125 Bowridge Dr NW""","""{'WiFi': ""u'free'"", 'RestaurantsPriceRange2': '2'}""","""W7QOR9r7mm6ak3DURkSwxg""","""Hotels, Hotels & Travel, Event Planning & Services""","""Calgary""","""nan""",1,51.0852732,-114.2089817,"""Sandman Hotel & Suites Calgary West""","""T3B 3R6""",8,3.0,"""AB"""
211,"""7146 E 1st St, Ste 9""","""{'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'GoodForKids': 'True'}""","""jdJwziOX5FB2C2D-vESY0Q""","""Professional Services, Cosmetics & Beauty Supply, Hair Salons, Nail Salons, Hair Stylists, Beauty & Spas, Shopping, Hair Extensions, Blow Dry/Out Services, Barbers""","""Scottsdale""","""{'Monday': '0:0-0:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0'}""",1,33.492490999999994,-111.9271551,"""Mozell & Company Hair""","""85251""",31,4.0,"""AZ"""
212,"""US-93 At The Az Border""","""nan""","""99KKeZYRPnz7qDi5USsHmw""","""Hotels & Travel, Tours""","""Boulder City""","""nan""",1,35.967597,-114.867458,"""Hoover Dam Discovery Tour""","""89005""",52,4.0,"""NV"""
213,"""nan""","""{'BusinessAcceptsCreditCards': 'True'}""","""7yY0XAmi0TEDFvvDdG4y-A""","""Garage Door Services, Home Services""","""Phoenix""","""{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}""",0,33.6782379,-112.1012912,"""Diamondback Garage Doors""","""85027""",3,5.0,"""AZ"""
214,"""1263 Silverado Ranch Blvd""","""{'RestaurantsDelivery': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'BikeParking': 'False', 'WiFi': ""'no'"", 'Caters': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""'average'"", 'Alcohol': ""u'none'"", 'ByAppointmentOnly': 'False', 'RestaurantsReservations': 'False', 'RestaurantsTakeOut': 'True', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'BusinessAcceptsBitcoin': 'False', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}""}""","""eY98EH_PHGnJVaJ7t2UpoQ""","""Middle Eastern, Restaurants, Vegetarian, Juice Bars & Smoothies, Ethnic Food, Salad, Food, Sandwiches, Specialty Food""","""Las Vegas""","""{'Monday': '9:0-22:0', 'Tuesday': '9:0-22:0', 'Wednesday': '9:0-22:0', 'Thursday': '9:0-22:0', 'Friday': '9:0-22:0', 'Saturday': '9:0-22:0', 'Sunday': '9:0-22:0'}""",0,36.01276400000001,-115.136056,"""Pita Pit""","""89183""",77,4.0,"""NV"""
215,"""701 E Thunderbird Trl""","""{'GoodForKids': 'True'}""","""n812L7Mz4104bQ5Goo7yQg""","""Golf, Active Life""","""Phoenix""","""nan""",0,33.358207199999995,-112.0641947,"""Vistal Golf Club""","""85042""",22,3.0,"""AZ"""
216,"""3342 E Sandhill Rd, Ste 11""","""{'GoodForDancing': 'False', 'GoodForKids': 'False', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'WiFi': ""'no'"", 'Alcohol': ""u'full_bar'"", 'NoiseLevel': ""u'quiet'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'HappyHour': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'False', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}""}""","""iwGhazq9eP51PSerTrMrwg""","""Dive Bars, Food, Bars, Pubs, Restaurants, Nightlife, American (Traditional), Beer, Wine & Spirits""","""Las Vegas""","""nan""",1,36.1290404,-115.0912939,"""Mr G's Pub & Grub""","""89121""",27,4.0,"""NV"""
217,"""300 Mock Rd""","""{'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'loud'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"", 'OutdoorSeating': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsReservations': 'False', 'Caters': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTakeOut': 'True', 'BikeParking': 'True', 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'HasTV': 'False', 'RestaurantsDelivery': 'False', 'WiFi': ""'no'"", 'RestaurantsAttire': ""'casual'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}""}""","""CPgz4srKkE5u9aoBAOaQsA""","""Chicken Wings, Pizza, Salad, Restaurants""","""Davidson""","""{'Monday': '0:0-0:0', 'Tuesday': '12:0-20:0', 'Wednesday': '12:0-20:0', 'Thursday': '12:0-20:0', 'Friday': '12:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-20:0'}""",1,35.5008943,-80.85403640000001,"""Davidson Pizza Company""","""28036""",23,3.5,"""NC"""
218,"""4734 Ray Rd""","""{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True'}""","""XqzOzjezod88Fgf16AWplA""","""Health & Medical, Eyewear & Opticians, Optometrists, Shopping""","""Phoenix""","""{'Monday': '10:0-20:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '9:0-18:0', 'Sunday': '12:0-17:0'}""",1,33.3216314,-111.98092350000002,"""Target Optical""","""85044""",4,4.0,"""AZ"""
